"","year","team_id","team","conference","division","expected_wins","total_games","total_wins","total_losses","total_ties","conference_games","conference_wins","conference_losses","conference_ties","home_games","home_wins","home_losses","home_ties","away_games","away_wins","away_losses","away_ties"
"4784",2017,2166,"Davidson","Pioneer","",0,11,2,9,0,8,0,8,0,6,2,4,0,5,0,5,0
"4785",2017,2396,"Miles College","SIAC","West",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4786",2017,48,"Delaware","CAA","",0,11,7,4,0,8,5,3,0,6,5,1,0,5,2,3,0
"4787",2017,2523,"Robert Morris","NEC","",0,11,2,9,0,6,0,6,0,5,2,3,0,6,0,6,0
"4788",2017,333,"Alabama","SEC","West",12.8,14,13,1,0,9,8,1,0,7,7,0,0,4,3,1,0
"4789",2017,2241,"Gardner-Webb","Big South","",0,11,1,10,0,5,0,5,0,5,1,4,0,6,0,6,0
"4790",2017,183,"Syracuse","ACC","Atlantic",5.1,12,4,8,0,8,2,6,0,7,4,3,0,5,0,5,0
"4791",2017,2506,"Presbyterian","Big South","",0,11,4,7,0,5,1,4,0,8,4,4,0,3,0,3,0
"4792",2017,50,"Florida A&M","MEAC","",0,11,3,8,0,8,2,6,0,4,1,3,0,5,2,3,0
"4793",2017,242,"Rice","Conference USA","West",1.5,12,1,11,0,8,1,7,0,5,0,5,0,6,1,5,0
"4794",2017,2641,"Texas Tech","Big 12","",5.3,13,6,7,0,9,3,6,0,6,2,4,0,5,3,2,0
"4795",2017,257,"Richmond","CAA","",0,11,6,5,0,8,4,4,0,5,3,2,0,6,3,3,0
"4796",2017,302,"UC Davis","Big Sky","",0,11,5,6,0,9,4,5,0,5,3,2,0,5,1,4,0
"4797",2017,275,"Wisconsin","Big Ten","West",13,14,13,1,0,10,9,1,0,7,7,0,0,6,6,0,0
"4798",2017,171,"Columbia","Ivy","",0,10,8,2,0,7,5,2,0,5,4,1,0,5,4,1,0
"4799",2017,301,"San Diego","Pioneer","",0,13,10,3,0,8,8,0,0,5,5,0,0,8,5,3,0
"4800",2017,2640,"Texas Southern","SWAC","West",0,11,2,9,0,8,2,6,0,5,0,5,0,6,2,4,0
"4801",2017,2142,"Colgate","Patriot","",0,11,7,4,0,6,5,1,0,5,2,3,0,6,5,1,0
"4802",2017,13,"Cal Poly","Big Sky","",0,11,1,10,0,8,1,7,0,5,1,4,0,6,0,6,0
"4803",2017,77,"Northwestern","Big Ten","West",8.5,13,10,3,0,9,7,2,0,7,6,1,0,5,3,2,0
"4804",2017,38,"Colorado","Pac-12","South",4.9,12,5,7,0,9,2,7,0,6,3,3,0,5,1,4,0
"4805",2017,2181,"Drake","Pioneer","",0,11,7,4,0,8,6,2,0,6,4,2,0,5,3,2,0
"4806",2017,2534,"Sam Houston","Southland","",0,14,12,2,0,9,8,1,0,8,8,0,0,6,4,2,0
"4807",2017,2504,"Prairie View A&M","SWAC","West",0,11,6,5,0,7,4,3,0,5,3,2,0,6,3,3,0
"4808",2017,2830,"St. Anselm","Northeast 10","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4809",2017,2310,"Kentucky State","SIAC","West",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4810",2017,2305,"Kansas","Big 12","",1.6,12,1,11,0,9,0,9,0,7,1,6,0,5,0,5,0
"4811",2017,238,"Vanderbilt","SEC","East",5.1,12,5,7,0,8,1,7,0,7,3,4,0,5,2,3,0
"4812",2017,2913,"Brevard College","USA South","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4813",2017,2335,"Liberty","Big South","",0.8,11,6,5,0,5,2,3,0,6,4,2,0,5,2,3,0
"4814",2017,6,"South Alabama","Sun Belt","East",3.6,12,4,8,0,8,3,5,0,5,2,3,0,6,1,5,0
"4815",2017,2447,"Nicholls","Southland","",0.1,12,8,4,0,9,7,2,0,6,5,1,0,6,3,3,0
"4816",2017,2681,"Wagner","NEC","",0,11,4,7,0,6,2,4,0,5,3,2,0,6,1,5,0
"4817",2017,2197,"Eastern Illinois","OVC","",0,11,6,5,0,8,5,3,0,5,3,2,0,6,3,3,0
"4818",2017,282,"Indiana State","MVFC","",0,11,0,11,0,8,0,8,0,5,0,5,0,6,0,6,0
"4819",2017,294,"Jacksonville","Pioneer","",0,11,7,4,0,8,5,3,0,5,4,1,0,5,2,3,0
"4820",2017,426,"University of Mount Union","Ohio","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4821",2017,239,"Baylor","Big 12","",3,12,1,11,0,9,1,8,0,6,0,6,0,5,1,4,0
"4822",2017,304,"Idaho State","Big Sky","",0.3,11,4,7,0,8,2,6,0,5,3,2,0,6,1,5,0
"4823",2017,2390,"Miami","ACC","Coastal",8.6,13,10,3,0,9,7,2,0,8,7,1,0,4,3,1,0
"4824",2017,324,"Coastal Carolina","Sun Belt","West",3.7,12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0
"4825",2017,2751,"Wyoming","Mountain West","Mountain",6.6,13,8,5,0,8,5,3,0,7,5,2,0,5,2,3,0
"4826",2017,2413,"Morehead State","Pioneer","",0,11,4,7,0,8,3,5,0,5,4,1,0,6,0,6,0
"4827",2017,2287,"Illinois State","MVFC","",0,11,6,5,0,8,4,4,0,5,3,2,0,6,3,3,0
"4828",2017,2582,"Southern","SWAC","West",0,11,7,4,0,7,5,2,0,4,4,0,0,6,3,3,0
"4829",2017,2560,"Shorter","Gulf South","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4830",2017,2050,"Ball State","Mid-American","West",2.4,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0
"4831",2017,228,"Clemson","ACC","Atlantic",11.5,14,12,2,0,9,8,1,0,7,7,0,0,5,4,1,0
"4832",2017,2633,"Tennessee","SEC","East",3.4,12,4,8,0,8,0,8,0,7,3,4,0,4,0,4,0
"4833",2017,2439,"UNLV","Mountain West","West",4.8,12,5,7,0,8,4,4,0,6,2,4,0,6,3,3,0
"4834",2017,2261,"Hampton","MEAC","",0,11,6,5,0,8,5,3,0,6,4,2,0,5,2,3,0
"4835",2017,235,"Memphis","American Athletic","West",9.1,13,10,3,0,9,7,2,0,8,7,1,0,5,3,2,0
"4836",2017,2483,"Oregon","Pac-12","North",7.4,13,7,6,0,9,4,5,0,7,6,1,0,5,1,4,0
"4837",2017,99,"LSU","SEC","West",9.3,13,9,4,0,8,6,2,0,6,5,1,0,5,3,2,0
"4838",2017,338,"Kennesaw State","Big South","",0,14,12,2,0,5,5,0,0,7,7,0,0,7,5,2,0
"4839",2017,290,"Georgia Southern","Sun Belt","West",3.2,12,2,10,0,8,2,6,0,4,1,3,0,7,1,6,0
"4840",2017,201,"Oklahoma","Big 12","",12.4,14,12,2,0,10,9,1,0,6,5,1,0,5,5,0,0
"4841",2017,2429,"Charlotte","Conference USA","East",0.5,12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
"4842",2017,258,"Virginia","ACC","Coastal",5.8,13,6,7,0,8,3,5,0,7,4,3,0,6,2,4,0
"4843",2017,2729,"William & Mary","CAA","",0,11,2,9,0,8,0,8,0,5,1,4,0,6,1,5,0
"4844",2017,2529,"Sacred Heart","NEC","",0,11,4,7,0,6,2,4,0,5,1,4,0,6,3,3,0
"4845",2017,150,"Duke","ACC","Coastal",7.4,13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
"4846",2017,110242,"West Florida","Gulf South","",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4847",2017,2619,"Stony Brook","CAA","",0,13,10,3,0,9,7,2,0,7,6,1,0,6,4,2,0
"4848",2017,2657,"Tuskegee","SIAC","West",0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"4849",2017,151,"East Carolina","American Athletic","East",3.1,12,3,9,0,8,2,6,0,7,2,5,0,5,1,4,0
"4850",2017,2277,"Houston Christian","Southland","",0.2,11,1,10,0,9,0,9,0,4,0,4,0,6,1,5,0
"4851",2017,2444,"Newberry","South Atlantic","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4852",2017,2464,"Northern Arizona","Big Sky","",0,12,7,5,0,8,6,2,0,7,5,2,0,5,2,3,0
"4853",2017,172,"Cornell","Ivy","",0,10,3,7,0,7,3,4,0,5,2,3,0,5,1,4,0
"4854",2017,149,"Montana","Big Sky","",0,11,7,4,0,8,5,3,0,6,5,1,0,5,2,3,0
"4855",2017,2247,"Georgia State","Sun Belt","West",5.9,12,7,5,0,8,5,3,0,5,1,4,0,6,5,1,0
"4856",2017,2026,"App State","Sun Belt","West",9.4,13,9,4,0,8,7,1,0,6,5,1,0,6,3,3,0
"4857",2017,2199,"Eastern Michigan","Mid-American","West",5.5,12,5,7,0,8,3,5,0,5,3,2,0,7,2,5,0
"4858",2017,2348,"Louisiana Tech","Conference USA","West",8.1,13,7,6,0,8,4,4,0,7,3,4,0,5,3,2,0
"4859",2017,21,"San Diego State","Mountain West","West",9.1,13,10,3,0,8,6,2,0,7,5,2,0,5,5,0,0
"4860",2017,2304,"Johnson C Smith","CIAA","Southern",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4861",2017,2132,"Cincinnati","American Athletic","East",4,12,4,8,0,8,2,6,0,6,2,4,0,6,2,4,0
"4862",2017,2426,"Navy","American Athletic","West",6.1,13,7,6,0,8,4,4,0,6,5,1,0,6,2,4,0
"4863",2017,328,"Utah State","Mountain West","Mountain",7.4,13,6,7,0,8,4,4,0,6,3,3,0,6,3,3,0
"4864",2017,167,"New Mexico","Mountain West","Mountain",4.7,12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
"4865",2017,2296,"Jackson State","SWAC","East",0,11,3,8,0,8,3,5,0,5,1,4,0,5,2,3,0
"4866",2017,55,"Jacksonville State","OVC","",0,12,10,2,0,8,8,0,0,6,5,1,0,5,4,1,0
"4867",2017,2320,"Lamar","Southland","",0,10,1,9,0,9,1,8,0,4,0,4,0,6,1,5,0
"4868",2017,2571,"South Dakota State","MVFC","",0,14,11,3,0,9,7,2,0,8,7,1,0,6,4,2,0
"4869",2017,60,"Morehouse College","SIAC","East",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4870",2017,245,"Texas A&M","SEC","West",6.5,13,7,6,0,8,4,4,0,7,4,3,0,4,2,2,0
"4871",2017,61,"Georgia","SEC","East",12.3,15,13,2,0,10,8,2,0,6,6,0,0,5,4,1,0
"4872",2017,2837,"East Texas A&M","Lone Star","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4873",2017,2084,"Buffalo","Mid-American","East",6.9,12,6,6,0,8,4,4,0,6,4,2,0,6,2,4,0
"4874",2017,209,"Lock Haven University","Pennsylvania State Athletic","Eastern",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4875",2017,2382,"Mercer","Southern","",0,11,5,6,0,8,4,4,0,5,3,2,0,6,2,4,0
"4876",2017,166,"New Mexico State","Sun Belt","",6.5,13,7,6,0,8,4,4,0,5,3,2,0,7,3,4,0
"4877",2017,164,"Rutgers","Big Ten","East",3.1,12,4,8,0,9,3,6,0,6,2,4,0,5,1,4,0
"4878",2017,2006,"Akron","Mid-American","East",5.3,14,7,7,0,9,6,3,0,6,5,1,0,7,2,5,0
"4879",2017,2649,"Toledo","Mid-American","West",9.8,14,11,3,0,9,8,1,0,6,6,0,0,6,4,2,0
"4880",2017,2459,"Northern Illinois","Mid-American","West",8,13,8,5,0,8,6,2,0,6,5,1,0,6,3,3,0
"4881",2017,160,"New Hampshire","CAA","",0.9,14,9,5,0,8,5,3,0,6,6,0,0,7,2,5,0
"4882",2017,2509,"Purdue","Big Ten","West",7.4,13,7,6,0,9,4,5,0,6,4,2,0,5,2,3,0
"4883",2017,2206,"Edward Waters","SIAC","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4884",2017,2115,"Central Connecticut","NEC","",0,12,8,4,0,6,6,0,0,6,5,1,0,6,3,3,0
"4885",2017,2233,"Franklin","Heartland","",0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"4886",2017,2309,"Kent State","Mid-American","East",1.9,12,2,10,0,8,1,7,0,5,2,3,0,7,0,7,0
"4887",2017,2703,"Western New Mexico","Lone Star","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4888",2017,2415,"Morgan State","MEAC","",0,11,1,10,0,8,1,7,0,5,1,4,0,5,0,5,0
"4889",2017,189,"Bowling Green","Mid-American","East",2.5,12,2,10,0,8,2,6,0,5,0,5,0,7,2,5,0
"4890",2017,2433,"UL Monroe","Sun Belt","East",3.6,12,4,8,0,8,4,4,0,5,2,3,0,7,2,5,0
"4891",2017,56,"Stetson","Pioneer","",0,11,2,9,0,8,1,7,0,6,2,4,0,5,0,5,0
"4892",2017,2107,"Catawba","South Atlantic","",0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"4893",2017,2448,"North Carolina A&T","MEAC","",1,12,12,0,0,8,8,0,0,5,5,0,0,6,6,0,0
"4894",2017,2449,"North Dakota State","MVFC","",0,15,14,1,0,8,7,1,0,9,9,0,0,5,4,1,0
"4895",2017,2371,"Mary Hardin-Baylor","American Southwest","",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4896",2017,2000,"Abilene Christian","Southland","",0,11,2,9,0,9,2,7,0,4,0,4,0,6,1,5,0
"4897",2017,2458,"Northern Colorado","Big Sky","",0,10,3,7,0,8,2,6,0,5,3,2,0,5,0,5,0
"4898",2017,152,"NC State","ACC","Atlantic",9.5,13,9,4,0,8,6,2,0,6,5,1,0,5,3,2,0
"4899",2017,66,"Iowa State","Big 12","",8.5,13,8,5,0,9,5,4,0,6,3,3,0,7,5,2,0
"4900",2017,2630,"UT Martin","OVC","",0,11,6,5,0,8,4,4,0,5,3,2,0,6,3,3,0
"4901",2017,36,"Colorado State","Mountain West","Mountain",7.3,13,7,6,0,8,5,3,0,6,4,2,0,5,3,2,0
"4902",2017,251,"Texas","Big 12","",7.5,13,7,6,0,9,5,4,0,6,3,3,0,5,3,2,0
"4903",2017,113,"Massachusetts","FBS Independents","",4.7,12,4,8,0,0,0,0,0,5,2,3,0,6,1,5,0
"4904",2017,2230,"Fordham","Patriot","",0,11,4,7,0,6,3,3,0,4,2,2,0,6,2,4,0
"4905",2017,79,"Southern Illinois","MVFC","",0,11,4,7,0,8,2,6,0,5,2,3,0,5,1,4,0
"4906",2017,2803,"Bryant","NEC","",0,11,6,5,0,6,4,2,0,5,4,1,0,6,2,4,0
"4907",2017,2226,"Florida Atlantic","Conference USA","East",10.8,14,11,3,0,9,9,0,0,8,7,1,0,6,4,2,0
"4908",2017,2710,"Western Illinois","MVFC","",1,12,8,4,0,8,5,3,0,4,2,2,0,8,6,2,0
"4909",2017,2428,"North Carolina Central","MEAC","",0,11,7,4,0,8,5,3,0,6,4,2,0,5,3,2,0
"4910",2017,52,"Florida State","ACC","Atlantic",6.7,13,7,6,0,8,3,5,0,6,3,3,0,5,3,2,0
"4911",2017,2747,"Wofford","Southern","",0,13,10,3,0,9,8,1,0,6,5,1,0,7,5,2,0
"4912",2017,2545,"SE Louisiana","Southland","",0.3,11,6,5,0,9,6,3,0,5,3,2,0,6,3,3,0
"4913",2017,291,"Methodist","USA South","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4914",2017,2405,"Monmouth","Big South","",0,12,9,3,0,5,4,1,0,5,5,0,0,7,4,3,0
"4915",2017,9,"Arizona State","Pac-12","South",7.7,13,7,6,0,9,6,3,0,7,5,2,0,5,2,3,0
"4916",2017,2546,"Southeast Missouri State","OVC","",0,11,3,8,0,8,3,5,0,4,3,1,0,6,0,6,0
"4917",2017,2440,"Nevada","Mountain West","West",4.5,12,3,9,0,8,3,5,0,6,3,3,0,6,0,6,0
"4918",2017,2400,"Mississippi Valley State","SWAC","East",0,11,2,9,0,7,1,6,0,5,1,4,0,6,1,5,0
"4919",2017,2636,"UTSA","Conference USA","West",6.3,11,6,5,0,8,3,5,0,5,3,2,0,6,3,3,0
"4920",2017,98,"Western Kentucky","Conference USA","East",4.8,13,6,7,0,8,4,4,0,6,4,2,0,6,2,4,0
"4921",2017,2232,"Fort Valley State","SIAC","East",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4922",2017,16,"Sacramento State","Big Sky","",0,11,7,4,0,9,6,3,0,6,5,1,0,5,2,3,0
"4923",2017,202,"Tulsa","American Athletic","West",3.6,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
"4924",2017,276,"Marshall","Conference USA","East",8.1,13,8,5,0,8,4,4,0,6,4,2,0,6,3,3,0
"4925",2017,236,"Chattanooga","Southern","",0,11,3,8,0,8,3,5,0,5,1,4,0,5,2,3,0
"4926",2017,147,"Montana State","Big Sky","",0,11,5,6,0,8,5,3,0,6,3,3,0,5,2,3,0
"4927",2017,2771,"Merrimack","Northeast 10","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4928",2017,2,"Auburn","SEC","West",9.7,14,10,4,0,9,7,2,0,7,7,0,0,5,3,2,0
"4929",2017,2579,"South Carolina","SEC","East",7.7,13,9,4,0,8,5,3,0,7,5,2,0,4,2,2,0
"4930",2017,349,"Army","FBS Independents","",9.6,13,10,3,0,0,0,0,0,6,6,0,0,5,2,3,0
"4931",2017,2653,"Troy","Sun Belt","East",9.3,13,11,2,0,8,7,1,0,6,5,1,0,6,5,1,0
"4932",2017,2692,"Weber State","Big Sky","",0.1,14,11,3,0,10,9,1,0,6,5,1,0,8,6,2,0
"4933",2017,2822,"North Greenville","Independent DII","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4934",2017,218,"Temple","American Athletic","East",7.1,13,7,6,0,8,4,4,0,6,3,3,0,6,3,3,0
"4935",2017,2635,"Tennessee Tech","OVC","",0,11,1,10,0,8,1,7,0,5,1,4,0,6,0,6,0
"4936",2017,130,"Michigan","Big Ten","East",8,13,8,5,0,9,5,4,0,6,4,2,0,5,3,2,0
"4937",2017,265,"Washington State","Pac-12","North",8,13,9,4,0,9,6,3,0,7,7,0,0,5,2,3,0
"4938",2017,252,"BYU","FBS Independents","",4.1,13,4,9,0,0,0,0,0,6,2,4,0,6,2,4,0
"4939",2017,84,"Indiana","Big Ten","East",5.6,12,5,7,0,9,2,7,0,6,3,3,0,6,2,4,0
"4940",2017,2674,"Valparaiso","Pioneer","",0,11,6,5,0,8,5,3,0,5,4,1,0,5,1,4,0
"4941",2017,2065,"Bethune-Cookman","MEAC","",0,11,7,4,0,8,6,2,0,5,5,0,0,6,2,4,0
"4942",2017,2032,"Arkansas State","Sun Belt","East",9.4,12,7,5,0,8,6,2,0,5,4,1,0,6,3,3,0
"4943",2017,195,"Ohio","Mid-American","East",10,13,9,4,0,8,5,3,0,6,5,1,0,6,3,3,0
"4944",2017,2711,"Western Michigan","Mid-American","West",6.3,12,6,6,0,8,4,4,0,6,4,2,0,6,2,4,0
"4945",2017,155,"North Dakota","Big Sky","",0,11,3,8,0,8,2,6,0,5,2,3,0,6,1,5,0
"4946",2017,120,"Maryland","Big Ten","East",3.1,12,4,8,0,9,2,7,0,6,2,4,0,6,2,4,0
"4947",2017,2193,"East Tennessee State","Southern","",0,11,4,7,0,8,2,6,0,6,4,2,0,5,0,5,0
"4948",2017,2369,"Mars Hill","South Atlantic","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4949",2017,2336,"Limestone","South Atlantic","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4950",2017,2329,"Lehigh","Patriot","",0,12,5,7,0,6,5,1,0,6,3,3,0,6,2,4,0
"4951",2017,2805,"Clark Atlanta","SIAC","East",0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"4952",2017,2086,"Butler","Pioneer","",0,11,6,5,0,8,4,4,0,5,3,2,0,6,3,3,0
"4953",2017,254,"Utah","Pac-12","South",7.4,13,7,6,0,9,3,6,0,7,4,3,0,5,2,3,0
"4954",2017,2682,"Walsh","Great Midwest Athletic","",0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0
"4955",2017,2016,"Alcorn State","SWAC","East",0.1,12,7,5,0,9,6,3,0,6,5,1,0,4,2,2,0
"4956",2017,2229,"Florida International","Conference USA","East",7,13,8,5,0,8,5,3,0,6,5,1,0,5,2,3,0
"4957",2017,2083,"Bucknell","Patriot","",0,11,5,6,0,6,2,4,0,6,3,3,0,5,2,3,0
"4958",2017,154,"Wake Forest","ACC","Atlantic",7.8,13,8,5,0,8,4,4,0,6,4,2,0,6,3,3,0
"4959",2017,93,"Murray State","OVC","",0,11,3,8,0,7,2,5,0,6,2,4,0,5,1,4,0
"4960",2017,231,"Furman","Southern","",0,13,8,5,0,9,6,3,0,5,4,1,0,8,4,4,0
"4961",2017,87,"Notre Dame","FBS Independents","",9.2,13,10,3,0,0,0,0,0,7,6,1,0,5,3,2,0
"4962",2017,2502,"Portland State","Big Sky","",0.1,11,0,11,0,9,0,9,0,4,0,4,0,6,0,6,0
"4963",2017,259,"Virginia Tech","ACC","Coastal",8.9,13,9,4,0,8,5,3,0,6,5,1,0,5,3,2,0
"4964",2017,2005,"Air Force","Mountain West","Mountain",4.4,12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
"4965",2017,264,"Washington","Pac-12","North",10.1,13,10,3,0,9,7,2,0,7,7,0,0,5,3,2,0
"4966",2017,197,"Oklahoma State","Big 12","",11.1,13,10,3,0,9,6,3,0,6,3,3,0,6,6,0,0
"4967",2017,2572,"Southern Miss","Conference USA","West",6.9,13,8,5,0,8,6,2,0,6,3,3,0,6,5,1,0
"4968",2017,153,"North Carolina","ACC","Coastal",4.1,12,3,9,0,8,1,7,0,7,1,6,0,5,2,3,0
"4969",2017,2116,"UCF","American Athletic","East",11.1,13,13,0,0,9,9,0,0,7,7,0,0,5,5,0,0
"4970",2017,2460,"Northern Iowa","MVFC","",0,13,8,5,0,9,6,3,0,6,5,1,0,7,3,4,0
"4971",2017,127,"Michigan State","Big Ten","East",9.4,13,10,3,0,9,7,2,0,7,6,1,0,5,3,2,0
"4972",2017,2623,"Missouri State","MVFC","",0,11,3,8,0,8,2,6,0,5,2,3,0,6,1,5,0
"4973",2017,135,"Minnesota","Big Ten","West",4.9,12,5,7,0,9,2,7,0,7,4,3,0,5,1,4,0
"4974",2017,256,"James Madison","CAA","",1,15,14,1,0,9,9,0,0,9,9,0,0,5,5,0,0
"4975",2017,249,"North Texas","Conference USA","West",7.7,14,9,5,0,9,7,2,0,6,6,0,0,7,3,4,0
"4976",2017,2110,"Central Arkansas","Southland","",0,12,10,2,0,9,9,0,0,6,5,1,0,6,5,1,0
"4977",2017,326,"Texas State","Sun Belt","East",2.3,12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
"4978",2017,159,"Dartmouth","Ivy","",0,10,8,2,0,7,5,2,0,5,4,1,0,4,3,1,0
"4979",2017,2117,"Central Michigan","Mid-American","West",6.7,13,8,5,0,8,6,2,0,5,3,2,0,7,5,2,0
"4980",2017,96,"Kentucky","SEC","East",7.3,13,7,6,0,8,4,4,0,7,4,3,0,5,3,2,0
"4981",2018,2127,"Charleston Southern","Big South","",0,11,5,6,0,5,3,2,0,5,3,2,0,6,2,4,0
"4982",2018,2010,"Alabama A&M","SWAC","East",0,10,5,5,0,8,5,3,0,5,1,4,0,5,4,1,0
"4983",2018,2483,"Oregon","Pac-12","North",7.5,13,9,4,0,9,5,4,0,7,6,1,0,5,2,3,0
"4984",2018,2747,"Wofford","Southern","",0.3,13,9,4,0,8,6,2,0,6,6,0,0,7,3,4,0
"4985",2018,2368,"Marist","Pioneer","",0,11,5,6,0,8,5,3,0,5,3,2,0,6,2,4,0
"4986",2018,2294,"Iowa","Big Ten","West",8.6,13,9,4,0,9,5,4,0,7,5,2,0,5,3,2,0
"4987",2018,2572,"Southern Miss","Conference USA","West",5.6,11,6,5,0,8,5,3,0,6,5,1,0,5,1,4,0
"4988",2018,2348,"Louisiana Tech","Conference USA","West",7,13,8,5,0,8,5,3,0,5,3,2,0,7,4,3,0
"4989",2018,2464,"Northern Arizona","Big Sky","",1,10,4,6,0,7,2,5,0,5,3,2,0,5,1,4,0
"4990",2018,2110,"Central Arkansas","Southland","",0,11,6,5,0,9,5,4,0,5,3,2,0,6,3,3,0
"4991",2018,2402,"Missouri S&T","Great Lakes","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4992",2018,50,"Florida A&M","MEAC","",0,11,6,5,0,8,5,3,0,6,4,2,0,4,2,2,0
"4993",2018,66,"Iowa State","Big 12","",8.4,13,8,5,0,9,6,3,0,7,6,1,0,5,2,3,0
"4994",2018,193,"Miami (OH)","Mid-American","East",6.1,12,6,6,0,8,6,2,0,6,3,3,0,6,3,3,0
"4995",2018,455,"West Virginia Wesleyan","Mountain East","",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"4996",2018,43,"Yale","Ivy","",0,10,5,5,0,7,3,4,0,5,3,2,0,4,2,2,0
"4997",2018,2377,"McNeese","Southland","",0,11,6,5,0,9,5,4,0,5,4,1,0,6,2,4,0
"4998",2018,322,"Lafayette","Patriot","",0,11,3,8,0,6,2,4,0,5,1,4,0,6,2,4,0
"4999",2018,24,"Stanford","Pac-12","North",7.4,13,9,4,0,9,6,3,0,6,4,2,0,6,4,2,0
"5000",2018,2598,"St. Francis (PA)","NEC","",0,11,4,7,0,6,2,4,0,6,3,3,0,5,1,4,0
"5001",2018,25,"California","Pac-12","North",6.3,13,7,6,0,9,4,5,0,7,4,3,0,5,3,2,0
"5002",2018,77,"Northwestern","Big Ten","West",8.3,14,9,5,0,10,8,2,0,7,3,4,0,5,5,0,0
"5003",2018,276,"Marshall","Conference USA","East",8.5,13,9,4,0,8,6,2,0,6,4,2,0,7,5,2,0
"5004",2018,2210,"Elon","CAA","",0,11,6,5,0,7,4,3,0,5,4,1,0,6,2,4,0
"5005",2018,2083,"Bucknell","Patriot","",0,11,1,10,0,6,1,5,0,5,0,5,0,6,1,5,0
"5006",2018,197,"Oklahoma State","Big 12","",8.5,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0
"5007",2018,258,"Virginia","ACC","Coastal",9.4,13,8,5,0,8,4,4,0,7,6,1,0,5,1,4,0
"5008",2018,282,"Indiana State","MVFC","",0,11,7,4,0,8,5,3,0,5,3,2,0,6,4,2,0
"5009",2018,2711,"Western Michigan","Mid-American","West",7.5,13,7,6,0,8,5,3,0,6,3,3,0,6,4,2,0
"5010",2018,2,"Auburn","SEC","West",8.6,13,8,5,0,8,3,5,0,7,5,2,0,4,1,3,0
"5011",2018,2617,"Stephen F. Austin","Southland","",0,10,2,8,0,9,2,7,0,4,1,3,0,5,1,4,0
"5012",2018,97,"Louisville","ACC","Atlantic",2.2,12,2,10,0,8,0,8,0,7,2,5,0,4,0,4,0
"5013",2018,2569,"South Carolina State","MEAC","",0,11,5,6,0,9,5,4,0,5,2,3,0,6,3,3,0
"5014",2018,275,"Wisconsin","Big Ten","West",8.1,13,8,5,0,9,5,4,0,7,5,2,0,5,2,3,0
"5015",2018,2560,"Shorter","Gulf South","",0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0
"5016",2018,2502,"Portland State","Big Sky","",0,11,4,7,0,7,3,4,0,5,2,3,0,6,2,4,0
"5017",2018,2630,"UT Martin","OVC","",0,11,2,9,0,8,2,6,0,5,2,3,0,6,0,6,0
"5018",2018,356,"Illinois","Big Ten","West",4.1,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0
"5019",2018,295,"Old Dominion","Conference USA","East",4.4,12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0
