"","ArchiveDate","Season","Preseason","TeamName","Seed","Event","ConfShort","AdjEM","RankAdjEM","AdjOE","RankAdjOE","AdjDE","RankAdjDE","AdjTempo","RankAdjTempo","AdjEMFinal","RankAdjEMFinal","AdjOEFinal","RankAdjOEFinal","AdjDEFinal","RankAdjDEFinal","AdjTempoFinal","RankAdjTempoFinal","RankChg","AdjEMChg","AdjTChg","season","DataThrough","Coach","Wins","Losses","Pythag","RankPythag","OE","RankOE","DE","RankDE","Tempo","RankTempo","Luck","RankLuck","SOS","RankSOS","SOSO","RankSOSO","SOSD","RankSOSD","NCSOS","RankNCSOS","APL_Off","RankAPL_Off","APL_Def","RankAPL_Def","ConfAPL_Off","RankConfAPL_Off","ConfAPL_Def","RankConfAPL_Def"
"620","2025-03-16",2025,"false","Mercer",0,NA,"SC",-8.0237,261,99.2699,304,107.294,187,71.0761,22,-7.8981,258,99.3628,303,107.261,185,71.2512,21,3,0.1256,0.1751,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2025-03-16",2025,"false","Fresno St.",0,NA,"MWC",-7.669,255,100.895,280,108.564,214,70.572,33,-7.9412,259,100.797,285,108.739,212,70.7588,32,-4,-0.2722,0.1868,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2025-03-16",2025,"false","Iona",0,NA,"MAAC",-7.9002,258,98.683,317,106.583,169,68.1207,129,-7.9577,260,98.6806,317,106.638,168,68.2949,130,-2,-0.0576,0.1742,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2025-03-16",2025,"false","Colgate",0,NA,"PL",-7.9394,260,104.684,213,112.623,296,67.2444,186,-7.9654,261,104.724,216,112.689,295,67.4178,187,-1,-0.026,0.1734,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2025-03-16",2025,"false","Georgia St.",0,NA,"SB",-8.2364,266,106.435,181,114.672,320,68.9725,84,-8.0664,262,106.642,182,114.708,319,69.1647,86,4,0.17,0.1922,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2025-03-16",2025,"false","Sacred Heart",0,NA,"MAAC",-8.0583,263,104.718,212,112.776,302,70.2445,46,-8.1159,263,104.785,214,112.901,303,70.4223,47,0,-0.0576,0.1778,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2025-03-16",2025,"false","Gardner Webb",0,NA,"BSth",-8.1155,264,103.07,239,111.185,265,69.0292,80,-8.2203,264,103.05,238,111.271,262,69.2264,79,0,-0.1048,0.1972,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2025-03-16",2025,"false","North Dakota",0,NA,"Sum",-8.1835,265,107.69,154,115.874,337,69.0337,79,-8.3138,265,107.736,150,116.05,337,69.2249,80,0,-0.1302,0.1912,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2025-03-16",2025,"false","North Florida",0,NA,"ASun",-7.9077,259,109.574,118,117.482,350,72.2312,10,-8.4169,266,109.437,123,117.853,353,72.3771,10,-7,-0.5092,0.1459,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2025-03-16",2025,"false","Tulsa",0,NA,"Amer",-8.5994,268,101.451,272,110.05,242,66.2474,234,-8.5426,267,101.613,270,110.155,244,66.3842,238,1,0.0568,0.1368,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2025-03-16",2025,"false","Monmouth",0,NA,"CAA",-8.5818,267,103.906,224,112.487,294,67.0967,194,-8.6349,268,103.975,225,112.61,293,67.2759,196,-1,-0.0531,0.1792,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2025-03-16",2025,"false","Alabama St.",16,"NCAA","SWAC",-9.235,273,101.454,271,110.689,256,67.824,142,-8.8698,269,101.514,271,110.384,247,68.1148,139,4,0.3652,0.2908,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2025-03-16",2025,"false","Portland",0,NA,"WCC",-8.9149,269,105.818,201,114.733,321,68.3311,116,-8.9451,270,105.932,200,114.877,320,68.5034,121,-1,-0.0301,0.1723,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2025-03-16",2025,"false","Stephen F. Austin",0,NA,"Slnd",-9.5547,277,95.1072,347,104.662,128,67.4589,169,-8.9838,271,95.4786,344,104.462,122,67.5778,174,6,0.5709,0.1189,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2025-03-16",2025,"false","Houston Christian",0,NA,"Slnd",-9.5622,278,100.579,285,110.142,243,64.8269,312,-9.0592,272,100.856,284,109.915,240,64.9773,313,6,0.503,0.1504,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2025-03-16",2025,"false","Marist",0,NA,"MAAC",-9.0995,271,97.1806,333,106.28,162,64.13,332,-9.131,273,97.2411,333,106.372,160,64.2947,332,-2,-0.0315,0.1647,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2025-03-16",2025,"false","Ball St.",0,NA,"MAC",-9.3395,275,103.462,233,112.802,303,66.4356,225,-9.1728,274,103.643,229,112.816,300,66.6172,227,1,0.1667,0.1816,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2025-03-16",2025,"false","Albany",0,NA,"AE",-9.0565,270,103.274,235,112.331,285,67.5329,162,-9.1973,275,103.287,235,112.484,289,67.7115,165,-5,-0.1408,0.1786,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2025-03-16",2025,"false","Navy",0,NA,"PL",-9.1673,272,102.322,249,111.489,272,67.0118,198,-9.2847,276,102.327,252,111.612,270,67.1804,199,-4,-0.1174,0.1686,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2025-03-16",2025,"false","Eastern Michigan",0,NA,"MAC",-9.7122,281,104.336,217,114.048,313,67.2497,185,-9.3723,277,104.573,218,113.945,313,67.4228,185,4,0.3399,0.173,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2025-03-16",2025,"false","Texas Southern",0,NA,"SWAC",-9.586,280,96.6431,337,106.229,159,69.9527,52,-9.5331,278,96.7393,337,106.272,157,70.133,53,2,0.0529,0.1803,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2025-03-16",2025,"false","Columbia",0,NA,"Ivy",-9.5723,279,106.403,185,115.975,339,70.7176,30,-9.5997,279,106.438,188,116.038,336,70.908,29,0,-0.0273,0.1904,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2025-03-16",2025,"false","Austin Peay",0,NA,"ASun",-9.2411,274,101.861,258,111.102,263,66.1376,243,-9.6477,280,101.728,263,111.376,264,66.3022,244,-6,-0.4066,0.1646,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2025-03-16",2025,"false","Idaho",0,NA,"BSky",-9.4558,276,107.309,164,116.765,344,66.312,230,-9.7659,281,107.216,169,116.982,345,66.5023,232,-5,-0.3101,0.1903,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2025-03-16",2025,"false","Old Dominion",0,NA,"SB",-10.3116,284,100.141,295,110.453,251,66.0402,250,-10.2065,282,100.299,293,110.506,250,66.2256,250,2,0.1051,0.1854,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2025-03-16",2025,"false","Lehigh",0,NA,"PL",-10.2019,282,100.679,284,110.881,260,67.3045,180,-10.2181,283,100.738,286,110.956,258,67.4827,180,-1,-0.0162,0.1783,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2025-03-16",2025,"false","Pacific",0,NA,"WCC",-10.2666,283,101.455,270,111.722,278,66.4778,223,-10.3607,284,101.452,273,111.813,275,66.6402,226,-1,-0.0941,0.1624,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2025-03-16",2025,"false","LIU",0,NA,"NEC",-10.3767,285,94.8998,352,105.276,139,64.8489,308,-10.4237,285,94.9782,351,105.402,141,65.0357,308,0,-0.047,0.1868,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2025-03-16",2025,"false","Bethune Cookman",0,NA,"SWAC",-10.5644,288,97.3481,332,107.913,202,69.0807,76,-10.4484,286,97.5213,331,107.97,197,69.2495,77,2,0.116,0.1688,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2025-03-16",2025,"false","VMI",0,NA,"SC",-10.5373,287,100.273,291,110.81,257,68.1912,125,-10.4941,287,100.309,292,110.804,254,68.3736,125,0,0.0432,0.1824,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2025-03-16",2025,"false","Tarleton St.",0,NA,"WAC",-10.4046,286,93.0048,359,103.409,104,65.5436,277,-10.5776,288,93.0576,359,103.635,105,65.7183,283,-2,-0.173,0.1747,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2025-03-16",2025,"false","Bowling Green",0,NA,"MAC",-10.89,290,98.9515,311,109.841,239,68.7541,95,-10.6768,289,99.1684,309,109.845,238,68.9376,95,1,0.2132,0.1835,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2025-03-16",2025,"false","Western Michigan",0,NA,"MAC",-10.9915,293,101.442,273,112.433,289,67.8662,140,-10.6981,290,101.672,269,112.37,284,68.0196,145,3,0.2934,0.1534,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2025-03-16",2025,"false","Lafayette",0,NA,"PL",-10.6689,289,98.133,324,108.802,218,66.1734,240,-10.7741,291,98.1315,323,108.906,215,66.3419,242,-2,-0.1052,0.1685,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2025-03-16",2025,"false","Tennessee Martin",0,NA,"OVC",-10.9632,291,101.77,264,112.733,301,66.292,232,-10.9004,292,101.908,257,112.809,299,66.4634,233,-1,0.0628,0.1714,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2025-03-16",2025,"false","Southern Miss",0,NA,"SB",-11.2761,297,97.6422,330,108.918,221,70.8665,27,-11.0262,293,97.8999,327,108.926,216,71.0447,26,4,0.2499,0.1782,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2025-03-16",2025,"false","Penn",0,NA,"Ivy",-10.9699,292,104.041,221,115.011,326,66.8883,208,-11.0955,294,104.018,222,115.113,323,67.0644,209,-2,-0.1256,0.1761,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2025-03-16",2025,"false","Eastern Washington",0,NA,"BSky",-11.0092,294,101.8,261,112.809,304,66.9123,207,-11.3034,295,101.698,267,113.001,305,67.0959,206,-1,-0.2942,0.1836,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2025-03-16",2025,"false","Southern Utah",0,NA,"WAC",-11.1405,295,98.1734,323,109.314,229,68.9352,86,-11.3611,296,98.1247,324,109.486,228,69.1377,87,-1,-0.2206,0.2025,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2025-03-16",2025,"false","San Diego",0,NA,"WCC",-11.2531,296,99.4262,301,110.679,255,71.09,20,-11.4402,297,99.4014,302,110.842,256,71.2708,20,-1,-0.1871,0.1808,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2025-03-16",2025,"false","Saint Peter's",0,NA,"MAAC",-11.3961,299,94.9413,351,106.337,166,63.8862,337,-11.4465,298,94.9513,352,106.398,163,64.059,338,1,-0.0504,0.1728,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2025-03-16",2025,"false","UMBC",0,NA,"AE",-11.3954,298,106.558,179,117.953,355,70.4349,38,-11.5617,299,106.533,183,118.095,355,70.6194,36,-1,-0.1663,0.1845,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2025-03-16",2025,"false","Weber St.",0,NA,"BSky",-11.4714,300,101.184,276,112.655,299,65.6458,272,-11.7099,300,101.15,279,112.86,301,65.8163,279,0,-0.2385,0.1705,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2025-03-16",2025,"false","Utah Tech",0,NA,"WAC",-11.7744,301,101.778,262,113.553,309,67.4763,166,-12.0579,301,101.756,262,113.814,310,67.642,171,0,-0.2835,0.1657,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2025-03-16",2025,"false","Charleston Southern",0,NA,"BSth",-11.9677,302,99.7018,300,111.67,276,67.3332,179,-12.1329,302,99.7407,300,111.874,277,67.5192,178,0,-0.1652,0.186,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2025-03-16",2025,"false","Tennessee Tech",0,NA,"OVC",-12.2836,304,100.852,281,113.136,306,67.7757,146,-12.276,303,100.969,281,113.245,306,67.959,150,1,0.0076,0.1833,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2025-03-16",2025,"false","Boston University",0,NA,"PL",-12.3054,305,99.0389,308,111.344,269,63.1175,353,-12.353,304,99.1177,310,111.471,266,63.296,354,1,-0.0476,0.1785,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2025-03-16",2025,"false","Loyola MD",0,NA,"PL",-12.3463,306,100.497,287,112.844,305,66.6028,216,-12.421,305,100.533,288,112.954,304,66.7668,218,1,-0.0747,0.164,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2025-03-16",2025,"false","Fairleigh Dickinson",0,NA,"NEC",-12.506,308,98.3437,319,110.85,259,69.1935,72,-12.4964,306,98.432,320,110.928,257,69.3623,72,2,0.0096,0.1688,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2025-03-16",2025,"false","Delaware St.",0,NA,"MEAC",-12.4879,307,101.739,265,114.227,316,70.2733,45,-12.548,307,101.803,260,114.351,317,70.4538,45,0,-0.0601,0.1805,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2025-03-16",2025,"false","Long Beach St.",0,NA,"BW",-12.0778,303,101.857,259,113.935,312,64.0817,334,-12.56,308,101.721,265,114.281,316,64.2515,334,-5,-0.4822,0.1698,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2025-03-16",2025,"false","Saint Francis",16,"NCAA","NEC",-12.7602,311,99.7234,299,112.484,293,66.9974,201,-12.7572,309,99.7467,299,112.504,291,67.1372,203,2,0.003,0.1398,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2025-03-16",2025,"false","Air Force",0,NA,"MWC",-12.5577,310,98.9353,312,111.493,273,64.4606,324,-12.7641,310,98.9098,312,111.674,272,64.6373,325,0,-0.2064,0.1767,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2025-03-16",2025,"false","Denver",0,NA,"Sum",-12.5347,309,98.7374,316,111.272,267,66.459,224,-12.7909,311,98.6902,316,111.481,268,66.665,225,-2,-0.2562,0.206,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2025-03-16",2025,"false","IU Indy",0,NA,"Horz",-13.3645,314,109.538,119,122.903,363,64.8567,307,-12.9789,312,109.775,112,122.754,363,65.042,307,2,0.3856,0.1853,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2025-03-16",2025,"false","Louisiana",0,NA,"SB",-13.4722,316,97.7625,326,111.235,266,66.2465,235,-13.201,313,98.0981,325,111.299,263,66.3879,236,3,0.2712,0.1414,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2025-03-16",2025,"false","Howard",0,NA,"MEAC",-13.2103,312,103.709,229,116.92,346,70.0133,51,-13.2692,314,103.763,227,117.032,346,70.1645,52,-2,-0.0589,0.1512,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2025-03-16",2025,"false","Rider",0,NA,"MAAC",-13.2862,313,101.724,266,115.01,325,64.8466,309,-13.3058,315,101.815,259,115.121,325,65.0273,310,-2,-0.0196,0.1806,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2025-03-16",2025,"false","Eastern Illinois",0,NA,"OVC",-13.3697,315,93.5514,357,106.921,177,66.2106,238,-13.3065,316,93.6591,357,106.966,178,66.3791,240,-1,0.0632,0.1685,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2025-03-16",2025,"false","Florida A&M",0,NA,"SWAC",-13.7052,317,101.579,269,115.284,330,67.1973,189,-13.6162,317,101.727,264,115.343,328,67.3659,190,0,0.089,0.1686,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2025-03-16",2025,"false","Army",0,NA,"PL",-14.5035,324,99.8709,297,114.374,317,67.6241,159,-13.6743,318,100.216,295,113.89,311,68.0081,146,6,0.8292,0.384,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2025-03-16",2025,"false","Grambling St.",0,NA,"SWAC",-13.9088,319,95.2215,346,109.13,226,63.8502,341,-13.7201,319,95.4329,345,109.153,224,64.0355,339,0,0.1887,0.1853,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2025-03-16",2025,"false","Binghamton",0,NA,"AE",-13.8816,318,98.8402,313,112.722,300,65.7527,269,-13.9702,320,98.8915,313,112.862,302,65.9374,273,-2,-0.0886,0.1847,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2025-03-16",2025,"false","Holy Cross",0,NA,"PL",-13.9092,320,101.825,260,115.734,335,66.0397,251,-13.9853,321,101.892,258,115.877,335,66.2131,251,-1,-0.0761,0.1734,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2025-03-16",2025,"false","Niagara",0,NA,"MAAC",-14.1201,321,101.161,277,115.281,329,65.1195,295,-14.1497,322,101.204,278,115.354,329,65.283,297,-1,-0.0296,0.1635,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2025-03-16",2025,"false","Stonehill",0,NA,"NEC",-14.2244,322,100.846,282,115.071,327,65.001,300,-14.2374,323,100.95,282,115.187,326,65.2001,299,-1,-0.013,0.1991,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2025-03-16",2025,"false","North Carolina Central",0,NA,"MEAC",-14.3312,323,102.783,242,117.114,348,66.8326,210,-14.4051,324,102.823,244,117.228,348,67.0282,210,-1,-0.0739,0.1955,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2025-03-16",2025,"false","Alcorn St.",0,NA,"SWAC",-14.5733,325,97.6379,331,112.211,281,64.7062,315,-14.5236,325,97.8015,329,112.325,282,64.8963,317,0,0.0497,0.1901,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2025-03-16",2025,"false","East Texas A&M",0,NA,"Slnd",-15.0774,330,96.5324,339,111.61,274,67.3402,178,-14.5915,326,96.8887,336,111.48,267,67.4853,179,4,0.4859,0.1451,"2024-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
